id,title,genre,plot
31461,HorrorTales.666 (2003),Horror,"A burglar breaks into the apartment of a popular author. There, he stumbles across a computer file that contains 5 terrifying stories dealing with lust, betrayal and revenge. Each tale was helmed by a different director, aside from Michael Hoffman Jr., who shot both ""Stop It You're Killing Me"" and the wraparound tale, which was outlined by producer Chip Herman."
50549,Instantánea (????),Family,"Antonia is a little photographer. She likes to capture special moments with her camera and she will spend her vacations with her grandparents. Although she go to the beaches with her dog who isn't very happy about it, Mario her grandfather, is a very quiet man, and he will help her study math. This vacations seems to be destined to be a failure, but it all will change when Mario give her a peculiar present, an old Polaroid camera. New friends, adventures, paint wars, ghosts and much more."
12861,Cowboy from Lonesome River (1944),Western,"Steve Randall heads a group of Mesa Valley ranchers fighting Matt Conroy , who owns the water company and charges exorbitant rates that the ranchers can not afford. Senator Proctor and his secretary, Mona Grant, come from the capitol to inform Randall that a bill is pending to convert Conway's company to a municipal project. Conway imports the Senator's black-sheep look-alike brother, Sheppard Proctor, kills the senator and arranges with Mona, who is in league with him, to have Sheppard pose as his brother. The impostor then proceeds to fight against the bill at the capitol."
47944,Simple Justice (1989),Crime,"When an unknown assailant viciously murders the participants in a bank robbery and murder case, it could be a case of vigilante justice - that is, if the two cases are connected. That's for the police to decide - and it's a puzzle that becomes more mysterious with each new clue."
51390,"""Sweet Home Alabama 2"" (2011)",Reality-Tv,"Tribble Reese has decided to give love another chance. He will be faced with the tough decision of city versus country in the search for his Ms. Right, choosing between girls from all across the country who are heading to Alabama to help mend his broken heart."
53061,La banda de los tres crisantemos (1970),Crime,"The action in this gangster movie takes place in Chicago during the 1930s. The brothers Owen, Frank and Cliff Hollinger form the ""The band of the three flowers"". They take a risky decision:to rob Gulf Bank and escape with the money. But will they succeed?"
36873,Sons of Soldiers (????),Sport,"When young Coach Sean Berner took the position as Head Football Coach at Ft. Campbell, he thought the disciplined, athletic Army brats would be the launching point of his career. After the whole world changes one morning on 9/11/01, he learned what it really meant to be sons of soldiers."
41415,Piu Ka Pen (2017),Short,"Piu Ka Pen captures the story of a 10-year-old girl, 'Piu' who fears everything around her, whether it is being open to her mother, or the people around her, or the fear of losing etc. The 18 minutes short film narrates Piu's story of her desire to buy a Pen, and how the pen becomes her best friend, the story tells about her fear of losing Mr. P - the pen. It gives an insight on the early symptoms of Child Anxiety in Piu and how she is able to overcome them Piu Ka Pen captures the story of a 10-year-old girl, 'Piu' who fears everything around her, whether it is being open to her mother, or the people around her, or the fear of losing etc. The 18 minutes short film narrates Piu's story of her desire to buy a Pen, and how the pen becomes her best friend, the story tells about her fear of losing Mr. P - the pen. It gives an insight on the early symptoms of Child Anxiety in Piu and how she is able to overcome them."
4042,"""On the Border"" (2015)",Reality-Tv,"This drama is based on the complex and distorted human destinies. It reveals all aspects of the life, which seems to be more glamorous at first sight. This is the world where human fates are broken, and the life swamp absorbs all of the light spots and makes follow cruel and unjust laws. The main character is a famous athlete, who left the sport for the sake of art, but the life had prepared something different for him. Regardless of his will, the man who appears in criminal environment tries to remain faithful to the principles of morality. The hero, defending the honor of his girlfriend in his young years, appears in jail. The hard life of prison and its ""laws"" do not break him, but make him stronger. Being released from prison, however, he again faces a difficult choice. This time his friend's life is the price of his freedom..."
13856,Anubis en de wraak van Arghus (2009),Family,"To celebrate Appie's birthday, the Anubis residents decide to go to an old haunted house. However, strange things happen here. The residents and the invited friends begin to disappear one at a time."
20823,Sunny Side Up (2015),Thriller,"Every year, one of the Dutch islands celebrates the mysterious, age-old festival of 'Sunderum'. Non-islanders are forced to leave, prying eyes are not wanted on the island. Daan and Judith are a couple from Amsterdam who have been in a happy relationship for seven years. To celebrate this anniversary, they accidentally end up on the island, this very weekend. When the young city-dwellers refuse to leave, it soon becomes clear that they will not only have to face the angry islanders. As tension increases, they will be forced to face demons of their own."
52012,Cell Call (2005),Short,"A distracted husband's detour leaves him in the middle of nowhere - a place he can't even find on the map. Things get progressively worse for him as his car dies and he manages to lock himself out of the car. Luckily his cell phone still works and his wife's at home. But when she heads out to find him, the connection seems to fade with each approaching mile."
